ids	SRR33470049_nocondition_nobatch
SRR33470049.227589_1:191133000	7.0
SRR33470049.227617_12:86337000	3.0
SRR33470049.227654_ENSMUSG00000037933	3.0
SRR33470049.227668_10:52213000	3.0
SRR33470049.227710_5:118901000	5.0
SRR33470049.227719_2:4618000	3.0
SRR33470049.227722_15:81876000	9.0
SRR33470049.227772_ENSMUSG00000031715	13.0
SRR33470049.227848_7:16604000	8.0
SRR33470049.22794_10:58260000	13.0
SRR33470049.228032_11:101229000	344.0
SRR33470049.228072_9:7358000	3.0
SRR33470049.228106_8:70635000	3.0
SRR33470049.228132_11:21270000	8.0
SRR33470049.228133_7:28996000	8.0
SRR33470049.228302_ENSMUSG00000028944	8.0
SRR33470049.228305_ENSMUSG00000015016	9.0
SRR33470049.228343_ENSMUSG00000030924	5.0
SRR33470049.228420_15:83110000	7.0
SRR33470049.228471_14:55135000	40.0
SRR33470049.228516_11:98655000	6.0
SRR33470049.228519_15:73631000	4.0
SRR33470049.228527_11:105824000	23.0
SRR33470049.22853_16:30911000	10.0
SRR33470049.228628_3:98729000	5.0
SRR33470049.228637_ENSMUSG00000046756	28.0
SRR33470049.228648_4:43731000	6.0
SRR33470049.228671_ENSMUSG00000023186	14.0
SRR33470049.228706_8:47300000	5.0
SRR33470049.228715_6:50541000	10.0
SRR33470049.228718_4:134941000	22.0
SRR33470049.22872_ENSMUSG00000000184	6.0
SRR33470049.228744_2:131779000	91.0
SRR33470049.228756_ENSMUSG00000036622	12.0
SRR33470049.228757_19:46871000	11.0
SRR33470049.228777_ENSMUSG00000038502	35.0
SRR33470049.228873_16:84621000	12.0
SRR33470049.228955_17:28118000	7.0
SRR33470049.228962_16:33589000	50.0
SRR33470049.228968_2:104256000	44.0
SRR33470049.229006_17:56576000	3.0
SRR33470049.229076_8:70746000	4.0
SRR33470049.22912_11:97728000	80.0
SRR33470049.229131_11:102959000	14.0
SRR33470049.229154_ENSMUSG00000070427	6.0
SRR33470049.22916_5:135188000	4.0
SRR33470049.229176_7:102117000	4.0
SRR33470049.229207_7:80362000	3.0
SRR33470049.229209_1:146184000	3.0
SRR33470049.229239_ENSMUSG00000031993	14.0
SRR33470049.229280_1:86837000	42.0
SRR33470049.229331_X:128564000	9.0
SRR33470049.229348_1:73949000	14.0
SRR33470049.229363_2:166790000	20.0
SRR33470049.229379_ENSMUSG00000034341	45.0
SRR33470049.229427_4:53765000	3.0
SRR33470049.229480-1_9:66407000	3.0
SRR33470049.229514_ENSMUSG00000037475	3.0
SRR33470049.229627_16:18040000	13.0
SRR33470049.229631_11:106925000	11.0
SRR33470049.229643_11:68100000	13.0
SRR33470049.229668_4:24646000	3.0
SRR33470049.229676_12:36426000	20.0
SRR33470049.229709_16:15441000	5.0
SRR33470049.229759_ENSMUSG00000027006	7.0
SRR33470049.229772_11:29170000	5.0
SRR33470049.229785_2:120291000	8.0
SRR33470049.229810_1:153378000	4.0
SRR33470049.229819_2:114023000	3.0
SRR33470049.229830_5:118404000	4.0
SRR33470049.229884_7:55895000	5.0
SRR33470049.229914_1:106649000	5.0
SRR33470049.229933_ENSMUSG00000034377	3.0
SRR33470049.229956_ENSMUSG00000049811	3.0
SRR33470049.230011_ENSMUSG00000029684	3.0
SRR33470049.230093_8:71203000	4.0
SRR33470049.230125_X:158150000	4.0
SRR33470049.230215_5:139456000	8.0
SRR33470049.230257_11:23596000	12.0
SRR33470049.230285_10:76888000	17.0
SRR33470049.230321_7:112504000	16.0
SRR33470049.230337_17:21808000	3.0
SRR33470049.230360-1_1:156962000	4.0
SRR33470049.2303_ENSMUSG00000001424	37.0
SRR33470049.230471_15:8663000	44.0
SRR33470049.230506_19:56775000	5.0
SRR33470049.230520_ENSMUSG00000000743	35.0
SRR33470049.23054_X:20852000	24.0
SRR33470049.23056_ENSMUSG00000000563	119.0
SRR33470049.230580_14:61018000	16.0
SRR33470049.230596_11:120655000	4.0
SRR33470049.230607_17:25160000	4.0
SRR33470049.230623_9:107443000	9.0
SRR33470049.230624_16:12161000	6.0
SRR33470049.230629_ENSMUSG00000018446	21.0
SRR33470049.230719_7:26980000	13.0
SRR33470049.230733_12:104731000	4.0
SRR33470049.230744_10:59207000	3.0
SRR33470049.230768_9:53509000	5.0
SRR33470049.230854_11:109291000	8.0
SRR33470049.230905_7:4428000	4.0
SRR33470049.23097_ENSMUSG00000020400	8.0
SRR33470049.231021_19:28889000	3.0
SRR33470049.231120_17:65958000	16.0
SRR33470049.231128_ENSMUSG00000036278	3.0
SRR33470049.231226_11:101221000	45.0
SRR33470049.231325_19:7574000	61.0
SRR33470049.231335_12:102741000	10.0
SRR33470049.231351_6:95020000	3.0
SRR33470049.231438_ENSMUSG00000020863	5.0
SRR33470049.231555_X:97991000	3.0
SRR33470049.231586_4:85307000	3.0
SRR33470049.231697_12:72037000	4.0
SRR33470049.231735_14:31782000	18.0
SRR33470049.231758_ENSMUSG00000072692	265.0
SRR33470049.231831_17:21685000	3.0
SRR33470049.231879_ENSMUSG00000050079	4.0
SRR33470049.231882_ENSMUSG00000057858	7.0
SRR33470049.231994_12:86762000	3.0
SRR33470049.232057_9:108437000	29.0
SRR33470049.232068_14:55125000	12.0
SRR33470049.23206_14:121520000	3.0
SRR33470049.23211_6:78915000	3.0
SRR33470049.232163_9:96421000	16.0
SRR33470049.232182_15:55122000	23.0
SRR33470049.232186_12:21373000	7.0
SRR33470049.232212_ENSMUSG00000025964	4.0
SRR33470049.232216_7:105207000	6.0
SRR33470049.232219_ENSMUSG00000004069	34.0
SRR33470049.232249_ENSMUSG00000028034	3.0
SRR33470049.232295_19:8992000	1.0
SRR33470049.232328_ENSMUSG00000039043	6.0
SRR33470049.232391_7:25162000	3.0
SRR33470049.232503_8:127093000	2.0
SRR33470049.23250_ENSMUSG00000038615	3.0
SRR33470049.232628_ENSMUSG00000071369	32.0
SRR33470049.232639_ENSMUSG00000034573	5.0
SRR33470049.232657_8:125464000	3.0
SRR33470049.232675_17:25461000	3.0
SRR33470049.232715_ENSMUSG00000031681	4.0
SRR33470049.232785_1:126636000	18.0
SRR33470049.23284_6:83745000	21.0
SRR33470049.232979_2:157402000	103.0
SRR33470049.232990_17:32423000	5.0
SRR33470049.233031_ENSMUSG00000033576	7.0
SRR33470049.233137_ENSMUSG00000033862	6.0
SRR33470049.23313_7:126796000	16.0
SRR33470049.233231_9:122209000	4.0
SRR33470049.233284_2:121411000	5.0
SRR33470049.233350_2:31506000	6.0
SRR33470049.233368_16:95160000	18.0
SRR33470049.233418_11:35681000	38.0
SRR33470049.23342_ENSMUSG00000010608	10.0
SRR33470049.233478_7:97063000	3.0
SRR33470049.233563-1_1:54684000	8.0
SRR33470049.233633_5:92405000	8.0
SRR33470049.233645_1:87719000	21.0
SRR33470049.233693-1_5:25476000	14.0
SRR33470049.233747_13:47177000	6.0
SRR33470049.233765_ENSMUSG00000020709	4.0
SRR33470049.233868_16:58553000	13.0
SRR33470049.233886_ENSMUSG00000003344	11.0
SRR33470049.233891_ENSMUSG00000027304	22.0
SRR33470049.2338_15:86001000	11.0
SRR33470049.233993_3:53168000	16.0
SRR33470049.23399_ENSMUSG00000106918	49.0
SRR33470049.2339_ENSMUSG00000110206	5.0
SRR33470049.234016_14:24184000	8.0
SRR33470049.234043_16:93672000	6.0
SRR33470049.234056_15:8699000	5.0
SRR33470049.234164_2:27152000	11.0
SRR33470049.234184_14:66103000	13.0
SRR33470049.234187_3:54388000	15.0
SRR33470049.234190_ENSMUSG00000017781	5.0
SRR33470049.234195_ENSMUSG00000029250	8.0
SRR33470049.23424_13:54261000	56.0
SRR33470049.234267_16:22113000	53.0
SRR33470049.234275_15:4012000	4.0
SRR33470049.234280_ENSMUSG00000021710	5.0
SRR33470049.234310_ENSMUSG00000030681	25.0
SRR33470049.234326_2:9955000	5.0
SRR33470049.234353_16:49731000	4.0
SRR33470049.234401_ENSMUSG00000116835	204.0
SRR33470049.234420_ENSMUSG00000005682	4.0
SRR33470049.234456_ENSMUSG00000032135	5.0
SRR33470049.234538_ENSMUSG00000058799	26.0
SRR33470049.234570_ENSMUSG00000001870	6.0
SRR33470049.234589_6:119547000	10.0
SRR33470049.234592_15:36869000	4.0
SRR33470049.234639_17:88955000	6.0
SRR33470049.234643_ENSMUSG00000013736	12.0
SRR33470049.234645_19:44563000	4.0
SRR33470049.234656_8:70745000	5.0
SRR33470049.23469_ENSMUSG00000029389	5.0
SRR33470049.234703_ENSMUSG00000030795	8.0
SRR33470049.234758_13:96617000	6.0
SRR33470049.234794_ENSMUSG00000020282	29.0
SRR33470049.234795_4:138039000	11.0
SRR33470049.234840_10:128326000	34.0
SRR33470049.234854_ENSMUSG00000036693	6.0
SRR33470049.234857_1:73949000	1.0
SRR33470049.234860_1:189608000	5.0
SRR33470049.234864_13:29133000	7.0
SRR33470049.234876_6:38674000	10.0
SRR33470049.234892_13:96776000	14.0
SRR33470049.234910_ENSMUSG00000020048	12.0
SRR33470049.234933-1_15:79411000	13.0
SRR33470049.234983_16:30131000	26.0
SRR33470049.235014_ENSMUSG00000062376	4.0
SRR33470049.235019_13:77179000	4.0
SRR33470049.235064_ENSMUSG00000061589	23.0
SRR33470049.235119_1:44835000	6.0
SRR33470049.235185_5:88703000	13.0
SRR33470049.235227_4:43028000	6.0
SRR33470049.235316_15:84073000	13.0
SRR33470049.235386_ENSMUSG00000083833	90.0
SRR33470049.235482_3:103920000	4.0
SRR33470049.235591_ENSMUSG00000021711	6.0
SRR33470049.235680_ENSMUSG00000003199	11.0
SRR33470049.235718_6:148256000	25.0
SRR33470049.235724_7:34821000	5.0
SRR33470049.235789_ENSMUSG00000035969	3.0
SRR33470049.235834_X:133704000	3.0
SRR33470049.235842_4:101201000	6.0
SRR33470049.235851_9:15216000	5.0
SRR33470049.235876_10:43316000	5.0
SRR33470049.235887_ENSMUSG00000040725	13.0
SRR33470049.235918-1_2:29987000	5.0
SRR33470049.235959_19:6581000	5.0
SRR33470049.236022_ENSMUSG00000040296	5.0
SRR33470049.23607_11:102053000	19.0
SRR33470049.23611_X:166131000	3.0
SRR33470049.236188_19:5183000	4.0
SRR33470049.236220_2:6450000	3.0
SRR33470049.236330-1_8:107912000	4.0
SRR33470049.236362_2:132153000	27.0
SRR33470049.236374_3:8626000	3.0
SRR33470049.236389_ENSMUSG00000022684	11.0
SRR33470049.236489_4:34486000	36.0
SRR33470049.2364_ENSMUSG00000024387	29.0
SRR33470049.236530_ENSMUSG00000035133	19.0
SRR33470049.236604_X:56111000	6.0
SRR33470049.236606_ENSMUSG00000020282	3.0
SRR33470049.236622_13:54730000	3.0
SRR33470049.236636_9:123219000	3.0
SRR33470049.23669_ENSMUSG00000031750	39.0
SRR33470049.236746_8:89473000	11.0
SRR33470049.236856_5:135436000	4.0
SRR33470049.236944_ENSMUSG00000032120	17.0
SRR33470049.236996_19:40280000	6.0
SRR33470049.237018_3:67265000	4.0
SRR33470049.237057_ENSMUSG00000039285	4.0
SRR33470049.237096-1_11:94181000	5.0
SRR33470049.237110_ENSMUSG00000041168	15.0
SRR33470049.237138_5:88909000	4.0
SRR33470049.237146_12:71366000	6.0
SRR33470049.237190_ENSMUSG00000015568	8.0
SRR33470049.237205_ENSMUSG00000120718	5.0
SRR33470049.237252_9:44375000	14.0
SRR33470049.237294_13:37051000	44.0
SRR33470049.23732_17:30429000	5.0
SRR33470049.237350_11:75596000	30.0
SRR33470049.237352_ENSMUSG00000030530	3.0
SRR33470049.237397_3:37106000	4.0
SRR33470049.237423_ENSMUSG00000020368	7.0
SRR33470049.237441_4:26324000	4.0
SRR33470049.237460_4:6395000	9.0
SRR33470049.237618_8:10039000	4.0
SRR33470049.237619_2:109730000	13.0
SRR33470049.237639_17:62911000	6.0
SRR33470049.237753_8:120617000	12.0
SRR33470049.237760_6:75272000	8.0
SRR33470049.237775_1:133630000	43.0
SRR33470049.237778_2:131019000	62.0
SRR33470049.237787_ENSMUSG00000039745	16.0
SRR33470049.237851_13:74166000	3.0
SRR33470049.237852_ENSMUSG00000062382	787.0
SRR33470049.237867_1:7242000	12.0
SRR33470049.237882_9:15456000	5.0
SRR33470049.237912_2:102130000	21.0
SRR33470049.237915_8:69274000	10.0
SRR33470049.237933_12:82498000	6.0
SRR33470049.238035_16:56510000	11.0
SRR33470049.238063_8:37035000	4.0
SRR33470049.238080_ENSMUSG00000094320	6.0
SRR33470049.238101_5:142710000	10.0
SRR33470049.238135_11:35599000	8.0
SRR33470049.238138_10:128505000	4.0
SRR33470049.238180_ENSMUSG00000035873	4.0
SRR33470049.238184_12:30884000	7.0
SRR33470049.238253_1:181958000	7.0
SRR33470049.238260-1_15:82254000	11.0
SRR33470049.238315_ENSMUSG00000001119	70.0
SRR33470049.238349_ENSMUSG00000002280	6.0
SRR33470049.238423_4:101007000	3.0
SRR33470049.238528_17:48693000	8.0
SRR33470049.238531_4:139104000	12.0
SRR33470049.238593_17:43399000	6.0
SRR33470049.238595_19:21631000	5.0
SRR33470049.238688_ENSMUSG00000030733	9.0
SRR33470049.238706_ENSMUSG00000008398	3.0
SRR33470049.238790_2:4627000	5.0
SRR33470049.238799_6:38583000	7.0
SRR33470049.238824_2:136722000	5.0
SRR33470049.23883_ENSMUSG00000066839	10.0
SRR33470049.238933_3:108810000	6.0
SRR33470049.238935_13:12454000	5.0
SRR33470049.23893_ENSMUSG00000022748	4.0
SRR33470049.238952_18:60819000	5.0
SRR33470049.239036_11:90141000	21.0
SRR33470049.23903_1:85089000	3.0
SRR33470049.239075_15:4011000	14.0
SRR33470049.239087_6:30211000	27.0
SRR33470049.239150_17:32522000	7.0
SRR33470049.239168_5:135168000	14.0
SRR33470049.239230_ENSMUSG00000025290	2.0
SRR33470049.239266_ENSMUSG00000073725	4.0
SRR33470049.239280_17:73546000	5.0
SRR33470049.239342_8:117295000	7.0
SRR33470049.239362_ENSMUSG00000001911	5.0
SRR33470049.239446_ENSMUSG00000029720	4.0
SRR33470049.239458_X:162759000	85.0
SRR33470049.239637_8:85793000	5.0
SRR33470049.239666_ENSMUSG00000041921	3.0
SRR33470049.239702_10:121311000	4.0
SRR33470049.239909_6:112596000	3.0
SRR33470049.239993_ENSMUSG00000032180	20.0
SRR33470049.240029_ENSMUSG00000029422	13.0
SRR33470049.24002_ENSMUSG00000031479	6.0
SRR33470049.240051_ENSMUSG00000028936	4.0
SRR33470049.240101_ENSMUSG00000003662	10.0
SRR33470049.240176-1_7:99109000	5.0
SRR33470049.240194_17:47162000	4.0
SRR33470049.24019_9:21499000	9.0
SRR33470049.24021_ENSMUSG00000024974	5.0
SRR33470049.240240_14:75998000	3.0
SRR33470049.240345_12:16720000	4.0
SRR33470049.240356_ENSMUSG00000019088	5.0
SRR33470049.240380_14:34135000	8.0
SRR33470049.240425_4:134265000	11.0
SRR33470049.240461_15:36999000	14.0
SRR33470049.240500_ENSMUSG00000020801	7.0
SRR33470049.240510_2:91474000	4.0
SRR33470049.24051_ENSMUSG00000026107	3.0
SRR33470049.24054_ENSMUSG00000023932	11.0
SRR33470049.240598_X:95527000	51.0
SRR33470049.240600_14:75939000	9.0
SRR33470049.240618_3:52256000	8.0
SRR33470049.240656_2:49199000	14.0
SRR33470049.2406_ENSMUSG00000032582	6.0
SRR33470049.240700_ENSMUSG00000009207	4.0
SRR33470049.240768_ENSMUSG00000021495	13.0
SRR33470049.240774_ENSMUSG00000024066	14.0
SRR33470049.240834_ENSMUSG00000036550	19.0
SRR33470049.240904_9:43959000	13.0
SRR33470049.240933_14:21084000	4.0
SRR33470049.241114_9:61325000	11.0
SRR33470049.24132_4:56867000	15.0
SRR33470049.241345_15:72677000	12.0
SRR33470049.241346_4:32020000	5.0
SRR33470049.241382_ENSMUSG00000040249	3.0
SRR33470049.241400_13:43348000	3.0
SRR33470049.241430_17:34864000	5.0
SRR33470049.241484_13:15292000	2.0
SRR33470049.241578_ENSMUSG00000027901	4.0
SRR33470049.241590_11:75467000	3.0
SRR33470049.241592_ENSMUSG00000022817	29.0
SRR33470049.241657_17:80402000	3.0
SRR33470049.241684_7:127573000	3.0
SRR33470049.241700-1_10:7781000	20.0
SRR33470049.241790_6:72603000	10.0
SRR33470049.241799_18:34455000	4.0
SRR33470049.241823_ENSMUSG00000024039	5.0
SRR33470049.241877_11:87974000	7.0
SRR33470049.24192_11:30049000	225.0
SRR33470049.241973_17:17614000	5.0
SRR33470049.241992_2:121323000	3.0
SRR33470049.242003_18:8137000	38.0
SRR33470049.242034_2:73259000	4.0
SRR33470049.242049_4:126034000	17.0
SRR33470049.242113_ENSMUSG00000039852	7.0
SRR33470049.242138_5:105962000	16.0
SRR33470049.242141_X:52332000	3.0
SRR33470049.242335_ENSMUSG00000020821	4.0
SRR33470049.242432_ENSMUSG00000005373	3.0
SRR33470049.242484_19:44023000	7.0
SRR33470049.242486_13:14172000	3.0
SRR33470049.242627_12:55263000	13.0
SRR33470049.242679_ENSMUSG00000025498	7.0
SRR33470049.242693_15:81247000	57.0
SRR33470049.242722_3:100947000	7.0
SRR33470049.242742_1:167467000	9.0
SRR33470049.242749_5:117229000	18.0
SRR33470049.242777_11:73066000	11.0
SRR33470049.242793_5:34034000	3.0
SRR33470049.242895_7:44526000	3.0
SRR33470049.242998_6:123670000	5.0
SRR33470049.24306_5:125869000	16.0
SRR33470049.243278_19:59862000	3.0
SRR33470049.243357_ENSMUSG00000050017	3.0
SRR33470049.243367_14:70417000	11.0
SRR33470049.243418_3:32638000	11.0
SRR33470049.243461_18:34452000	10.0
SRR33470049.243473_4:126507000	7.0
SRR33470049.243513_10:116221000	4.0
SRR33470049.243547_7:66880000	12.0
SRR33470049.243589_3:95259000	22.0
SRR33470049.2435_2:126551000	90.0
SRR33470049.243606_ENSMUSG00000020354	6.0
SRR33470049.243613_6:30751000	4.0
SRR33470049.243625_2:120431000	5.0
SRR33470049.243773_3:157599000	3.0
SRR33470049.243854_12:83999000	3.0
SRR33470049.243880_11:59670000	3.0
SRR33470049.243965_10:117184000	5.0
SRR33470049.244033_18:16707000	14.0
SRR33470049.244061_5:118903000	11.0
SRR33470049.244145_1:92848000	25.0
SRR33470049.244150_10:88305000	44.0
SRR33470049.244199_X:52644000	1.0
SRR33470049.244247_13:25389000	3.0
SRR33470049.24427_6:38585000	14.0
SRR33470049.244328_ENSMUSG00000026039	3.0
SRR33470049.244345_9:102905000	26.0
SRR33470049.244377_7:126971000	7.0
SRR33470049.244429_10:127117000	14.0
SRR33470049.244482_11:97097000	6.0
SRR33470049.244500_6:6055000	9.0
SRR33470049.244528_2:152123000	14.0
SRR33470049.244721_9:66499000	4.0
SRR33470049.244734_ENSMUSG00000057969	4.0
SRR33470049.244739_11:61563000	10.0
SRR33470049.244748_2:126732000	10.0
SRR33470049.244759_3:138631000	23.0
SRR33470049.244761_ENSMUSG00000017765	12.0
SRR33470049.244766_4:116675000	3.0
SRR33470049.244797_18:84029000	3.0
SRR33470049.244843_ENSMUSG00000025409	23.0
SRR33470049.244889_8:80403000	16.0
SRR33470049.24508_ENSMUSG00000022150	4.0
SRR33470049.24516_ENSMUSG00000061244	6.0
SRR33470049.245212_6:53792000	9.0
SRR33470049.245233_ENSMUSG00000027303	27.0
SRR33470049.245341_16:29470000	4.0
SRR33470049.245350_6:127102000	14.0
SRR33470049.245458_9:102784000	10.0
SRR33470049.245476_11:109560000	36.0
SRR33470049.245503_6:72409000	98.0
SRR33470049.245571_3:103707000	4.0
SRR33470049.245575_11:84112000	3.0
SRR33470049.245610_ENSMUSG00000095526	5.0
SRR33470049.245743_10:80402000	3.0
SRR33470049.245791_3:90668000	3.0
SRR33470049.245797_11:82853000	6.0
SRR33470049.245829_1:58752000	10.0
SRR33470049.245845_ENSMUSG00000031283	4.0
SRR33470049.245891_9:90980000	8.0
SRR33470049.245913_15:76337000	5.0
SRR33470049.246125_ENSMUSG00000025159	3.0
SRR33470049.246156_8:48121000	6.0
SRR33470049.246169_6:39580000	6.0
SRR33470049.246172_10:41320000	5.0
SRR33470049.246183_10:81426000	3.0
SRR33470049.24619_2:117012000	7.0
SRR33470049.246322_19:36998000	4.0
SRR33470049.246433_16:31961000	11.0
SRR33470049.246521_5:88806000	5.0
SRR33470049.246567_19:24072000	3.0
SRR33470049.246605_6:72587000	4.0
SRR33470049.246640_ENSMUSG00000081926	25.0
SRR33470049.246671_2:131089000	16.0
SRR33470049.246699_ENSMUSG00000062203	19.0
SRR33470049.246720_ENSMUSG00000041926	14.0
SRR33470049.246788_ENSMUSG00000116207	18.0
SRR33470049.246860_11:3258000	10.0
SRR33470049.246872_6:72869000	3.0
SRR33470049.246909_19:3767000	4.0
SRR33470049.246913_2:102142000	3.0
SRR33470049.24692_ENSMUSG00000026353	15.0
SRR33470049.246955_ENSMUSG00000034274	7.0
SRR33470049.24711_15:81572000	4.0
SRR33470049.247145_ENSMUSG00000001773	20.0
SRR33470049.247163_17:80701000	3.0
SRR33470049.247225_19:11754000	3.0
SRR33470049.247236_5:35190000	3.0
SRR33470049.247237_7:119452000	5.0
SRR33470049.247334_18:24638000	8.0
SRR33470049.247392_ENSMUSG00000034007	6.0
SRR33470049.247486_6:124485000	3.0
SRR33470049.247495_19:32798000	4.0
SRR33470049.247505_X:102973000	7.0
SRR33470049.247508_12:4957000	6.0
SRR33470049.247566_13:111884000	5.0
SRR33470049.247567_ENSMUSG00000024740	86.0
SRR33470049.24762_2:91044000	7.0
SRR33470049.24764_11:103007000	3.0
SRR33470049.24768_15:102924000	8.0
SRR33470049.247700_ENSMUSG00000035401	6.0
SRR33470049.247719_14:70455000	3.0
SRR33470049.247948_ENSMUSG00000036686	4.0
SRR33470049.247954_3:19280000	4.0
SRR33470049.247955_ENSMUSG00000029524	13.0
SRR33470049.24798_ENSMUSG00000027349	5.0
SRR33470049.247996_7:127316000	5.0
SRR33470049.248043_ENSMUSG00000031634	14.0
SRR33470049.248052_2:90748000	4.0
SRR33470049.248059_5:107254000	2.0
SRR33470049.248084_2:117010000	4.0
SRR33470049.248166_9:20406000	6.0
SRR33470049.248360_4:40775000	3.0
SRR33470049.248392_5:64066000	3.0
SRR33470049.248458_15:73443000	3.0
SRR33470049.248494_12:30065000	40.0
SRR33470049.248500_ENSMUSG00000041671	4.0
SRR33470049.248553_1:45896000	104.0
SRR33470049.248622_7:39304000	5.0
SRR33470049.248628_7:102360000	3.0
SRR33470049.248657_17:36144000	8.0
SRR33470049.248665_ENSMUSG00000055413	3.0
SRR33470049.248702_9:108214000	7.0
SRR33470049.248874_ENSMUSG00000048537	81.0
SRR33470049.248879_2:122523000	8.0
SRR33470049.248881_ENSMUSG00000025153	630.0
SRR33470049.248910_10:79699000	43.0
SRR33470049.248927_8:70902000	4.0
SRR33470049.248935_11:82961000	4.0
SRR33470049.249009_ENSMUSG00000003402	25.0
SRR33470049.249014_Y:90804000	4.0
SRR33470049.249017_10:13006000	9.0
SRR33470049.249040_10:88281000	23.0
SRR33470049.249070_ENSMUSG00000060586	7.0
SRR33470049.249109_ENSMUSG00000121075	6.0
SRR33470049.249123_15:74619000	3.0
SRR33470049.249186_3:104846000	3.0
SRR33470049.249228_9:72509000	5.0
SRR33470049.24922_X:138711000	10.0
SRR33470049.249233_7:126468000	14.0
SRR33470049.24925_6:98902000	4.0
SRR33470049.249268_ENSMUSG00000035601	7.0
SRR33470049.249301_ENSMUSG00000024949	6.0
SRR33470049.249359_ENSMUSG00000021244	4.0
SRR33470049.249391_7:105402000	5.0
SRR33470049.249404_X:140471000	6.0
SRR33470049.249451_17:29860000	3.0
SRR33470049.249511_5:75816000	3.0
SRR33470049.24951_ENSMUSG00000027823	9.0
SRR33470049.249653_4:132451000	4.0
SRR33470049.249668_ENSMUSG00000034707	10.0
SRR33470049.249697_2:29799000	3.0
SRR33470049.249702_6:35486000	29.0
SRR33470049.249770_Y:68025000	22.0
SRR33470049.249785_3:31106000	18.0
SRR33470049.249787_2:152550000	3.0
SRR33470049.249828_ENSMUSG00000030741	8.0
SRR33470049.249844_ENSMUSG00000061397	9.0
SRR33470049.249851_ENSMUSG00000024970	8.0
SRR33470049.249903_ENSMUSG00000020783	8.0
SRR33470049.249939_ENSMUSG00000038417	10.0
SRR33470049.249952_14:28025000	3.0
SRR33470049.249955_11:67579000	7.0
SRR33470049.2499_ENSMUSG00000110620	7.0
SRR33470049.250002_X:37773000	3.0
SRR33470049.250008_17:43103000	5.0
SRR33470049.250019_2:85851000	3.0
SRR33470049.25001_12:33028000	9.0
SRR33470049.250050_10:94625000	4.0
SRR33470049.250164_3:122900000	15.0
SRR33470049.25016_14:33768000	3.0
SRR33470049.250170_ENSMUSG00000036202	3.0
SRR33470049.250286_11:5777000	5.0
SRR33470049.25028_13:38135000	10.0
SRR33470049.250293_7:46573000	3.0
SRR33470049.250294_12:55325000	8.0
SRR33470049.250369_1:165688000	3.0
